10Verdeling,5Verdeling,Average Side,Average Side (per 1 cm),Average Side (per 2cm),Average Year,AverageSide5,Cities,Combined First Second Year,Country of Organisation,Country of Origin,Country2,Crossextended Format,DateOrigin (edmTimespanLabel),EID,EuropeanaLink (guid),First Fourdigits Year Number,ImagePreviewCleaned (edmPreview),Language,Materials,Organisation (Data Provider),Place Label,Provider Cleaned,RelatedConceptsCleaned (edmConceptPrefLabelLangAware),RelatedCOnceptsCleanedClusteredReconciledExtractedNoDuplicates (EdmConceptLabel),Rights,Second Four Digits Year Number,Short Description,Size Diameter,Size Diameter (per 1cm),Size Height,Size Height (per 1cm),Size Length,Size Length (per 1cm),Size Width,Size Width (per 1cm),Size(Extent),SizeDiameter2,SizeDiameter5,SizeHeight2,SizeHeight5,SizeLength2,SizeLength5,SizeWidth2,SizeWidth5,Subject,Timestamp Created,Timestamp Update,Title (title),TitleLongCleaned (dcTitleLangAware),Type,Year Cleaned,Year Of Origin (per 25),100Verdeling,50Verdeling,Hcopy,Latitude Average,Lcopy,Longitude Average,Size Diameter COPY,Size Height COPY,Size Length COPY,Size Width COPY,Wcopy
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1757; gilded (material/technique); vergoldet (Material/Technik); http://vocab.getty.edu/aat/300010662,,/199/item_2RMLKRUUJAFHYANSIYTWGXUS3QUAOYP4,https://www.europeana.eu/item/199/item_2RMLKRUUJAFHYANSIYTWGXUS3QUAOYP4?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02116d06&type=IMAGE,N/A,porcelain,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,"Angewandte Kunst, Porzellan, Teekanne, Posliini, Käyttötaide, Фарфор, Декоративно-прикладное искусство, Porcelana, Arte aplicada, porcelana (material), Приложно изкуство, Порцелан, Porcelianas, Taikomoji dailė, Porculan, Primijenjene umjetnosti, Porcelāns, porcelaine (matériau), Porcelaine, théière, Arts appliqués, Iparművészet, Porcelán, Úžitkové umenie, Porcelán, Porcelan, Uporabna umetnost, Ealaín fheidhmeach, Poirceallán, Arts aplicades, Brukskonst, Πορσελάνη, Porcelain, porcelain (material), teapots, Applied arts, Arti applicate, Porcelana, Artes aplicadas, porcelana, teteras, Portselan, Užité umění, Porcelana, Sztuka użytkowa, Porcelæn, Brugskunst, Toegepaste kunst, porselein (materiaal), Porselein",Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teekanne,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1755; http://vocab.getty.edu/aat/300010439,,/199/item_3PT4FMPUFZPRLH5Y2YLS6N5PECYU6QPJ,https://www.europeana.eu/item/199/item_3PT4FMPUFZPRLH5Y2YLS6N5PECYU6QPJ?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fgr00142a09&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,Ton,ton,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Keramik,  http://data.europeana.eu/concept/31, ceramic",16/04/2019 00:00:00,31/01/2022 00:00:00,Teekanne aus Mochlos,"Teekanne aus Mochlos, Teapot from Mochlos",http://vocab.getty.edu/aat/300045685,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/199/item_44MNXSXJPE6PVTEFDJLESRS3AMPRZYUQ,https://www.europeana.eu/item/199/item_44MNXSXJPE6PVTEFDJLESRS3AMPRZYUQ?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02114e07&type=IMAGE,N/A,teapot,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,"Angewandte Kunst, Teekanne, Käyttötaide, Декоративно-прикладное искусство, Brukskonst, Arte aplicada, Приложно изкуство, Taikomoji dailė, teapots, Applied arts, Primijenjene umjetnosti, Arti applicate, théière, Arts appliqués, Iparművészet, Artes aplicadas, Užité umění, Úžitkové umenie, Uporabna umetnost, Ealaín fheidhmeach, Sztuka użytkowa, Brugskunst, Arts aplicades, Toegepaste kunst",Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teapot,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1755; http://vocab.getty.edu/aat/300010439,,/199/item_4ZBSF6CDYPYWFMWRIVP3GNNGZVR4X3I7,https://www.europeana.eu/item/199/item_4ZBSF6CDYPYWFMWRIVP3GNNGZVR4X3I7?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fgr00142a02&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,Ton,ton,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Keramik,  http://data.europeana.eu/concept/31, ceramic",16/04/2019 00:00:00,31/01/2022 00:00:00,Vasiliki beak can and teapot,"Schnabelkanne und Teekanne aus Vasiliki, Vasiliki beak can and teapot",http://vocab.getty.edu/aat/300045685,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://vocab.getty.edu/aat/300140803,,/199/item_7IRCSPL76YQRMFWCTSKQZUGDO6C7KBAJ,https://www.europeana.eu/item/199/item_7IRCSPL76YQRMFWCTSKQZUGDO6C7KBAJ?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02116d07&type=IMAGE,N/A,pottery ware,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,"Töpferware, Angewandte Kunst, earthenware, Applied arts, poteries (earthenware), loza, teteras, aardewerk",pottery ware,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",31/01/2022 00:00:00,31/01/2022 00:00:00,Teekanne,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/199/item_A2NA4JU3A2FTHA7N37LXETTNNKHSV7LT,https://www.europeana.eu/item/199/item_A2NA4JU3A2FTHA7N37LXETTNNKHSV7LT?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02114e12&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,Angewandte Kunst,Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teekanne,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1757; glazed (material/technique); gilded (material/technique); vergoldet (Material/Technik); bemalt (Material/Technik); http://vocab.getty.edu/aat/300010662; glasiert (Material/Technik),,/199/item_BQ2AHN2ARJ745JJ7J6M7N2A3NM4MFBIJ,https://www.europeana.eu/item/199/item_BQ2AHN2ARJ745JJ7J6M7N2A3NM4MFBIJ?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffmc450367&type=IMAGE,N/A,ceramic,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,Keramik,ceramic,In Copyright,,Marke: Porzellanmarke: Meißen — Schwerter,,0,,0,,0,,0,"Durchmesser (Standring): 7,1 cm; Höhe (ohne Deckel): 10 cm; Höhe (mit Deckel): 13,8 cm",0,0,0,0,0,0,0,0,"Chinesen, Blumenornamente, Keramik,  http://data.europeana.eu/concept/31, Chinese, flower ornaments, ceramic",31/01/2022 00:00:00,31/01/2022 00:00:00,Chinoiserie,"Chinoiserie, Chinoiserie",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://vocab.getty.edu/aat/300011004,,/199/item_GWZRHGE5NREEDP2NWZSXCOVAFF7YUJIX,https://www.europeana.eu/item/199/item_GWZRHGE5NREEDP2NWZSXCOVAFF7YUJIX?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm812360&type=IMAGE,N/A,teapot,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,"Angewandte Kunst, Teekanne, Käyttötaide, Декоративно-прикладное искусство, Brukskonst, Arte aplicada, Приложно изкуство, Taikomoji dailė, cast iron, teapots, Applied arts, Primijenjene umjetnosti, Arti applicate, fonte (cast iron), théière, Arts appliqués, Iparművészet, hierro fundido, Artes aplicadas, teteras, Užité umění, Úžitkové umenie, Uporabna umetnost, Ealaín fheidhmeach, Sztuka użytkowa, Brugskunst, gietijzer, Toegepaste kunst, theepotten, Arts aplicades",Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Ziervögel: Paradiesvogel, Angewandte Kunst,  http://data.europeana.eu/concept/195, Decorative birds: bird of paradise, Applied art",31/01/2022 00:00:00,31/01/2022 00:00:00,Teekanne mit Vogelmotiven,Teekanne mit Vogelmotiven,http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://vocab.getty.edu/aat/300014078; http://vocab.getty.edu/aat/300015050,,/199/item_IMCFEONW4A6ACLC2KW54ZKJJ3GHX2TZV,https://www.europeana.eu/item/199/item_IMCFEONW4A6ACLC2KW54ZKJJ3GHX2TZV?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1904536&type=IMAGE,N/A,artwork copy,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,"Gemälde, Ölgemälde, Leinwand, duk, oil paint (paint), paintings (visual works), canvas (textile material), tela (materiale tessile), ""peinture à lhuile (oil paint)"", ouvrage peint, toile (matériau textile), tela (material textil), pintura al óleo, pinturas (obra visual), schilderingen, canvas, olieverf",artwork copy,In Copyright,,Inschrift: Signatur: unten links,,0,,0,,0,,0,Höhe x Breite: 53 x 43 cm,0,0,0,0,0,0,0,0,"alter Mann, Teekanne; Samowar, Tafelmalerei, old man, Teapot; Samowar, Table painting",31/01/2022 00:00:00,31/01/2022 00:00:00,Teestunde,"Teestunde, Tea lesson",http://vocab.getty.edu/aat/300033618,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/199/item_J6X43XE5GHXITCFYUWCVGPTIXCC2SUIH,https://www.europeana.eu/item/199/item_J6X43XE5GHXITCFYUWCVGPTIXCC2SUIH?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02114f10&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,Angewandte Kunst,Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",31/01/2022 00:00:00,31/01/2022 00:00:00,Teapot,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/2001; http://vocab.getty.edu/aat/300242297,,/199/item_LTRAXNWZ7XX6VJF6GJEEPETPU4QOXVMD,https://www.europeana.eu/item/199/item_LTRAXNWZ7XX6VJF6GJEEPETPU4QOXVMD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02116d04&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,Angewandte Kunst,Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teapot,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,essential oil,-,Germany,No Info,essential oil,,,/199/item_PHYQ364AEA5RGXYB7LXGOEZQSMP34EYR,https://www.europeana.eu/item/199/item_PHYQ364AEA5RGXYB7LXGOEZQSMP34EYR?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm617454&type=IMAGE,N/A,teapot,German Documentation Center for Art History - Marburg Picture Index,"  Essen,   Meißen",German Digital Library,"Angewandte Kunst, Teekanne",Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Amoretten, Putten; amores, amoretti, putti, Angewandte Kunst,  http://data.europeana.eu/concept/195, Amorettes, Putten; amores, amoretti, putti, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teapot,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/199/item_T5PFSOEEUL42LN25OPUG4YKDH5O4ZM4S,https://www.europeana.eu/item/199/item_T5PFSOEEUL42LN25OPUG4YKDH5O4ZM4S?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02116d05&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,Angewandte Kunst,Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teekanne,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1755; http://vocab.getty.edu/aat/300010439,,/199/item_TQ7FOSPLCRKSYXYFJZRG7YTBMEA3LPOE,https://www.europeana.eu/item/199/item_TQ7FOSPLCRKSYXYFJZRG7YTBMEA3LPOE?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fgr00326b01&type=IMAGE,N/A,,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,Ton,ton,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Keramik, Vasenmalerei,  http://data.europeana.eu/concept/31, ceramic, Vase painting",16/04/2019 00:00:00,31/01/2022 00:00:00,Teapot,"Teekanne, Teapot",http://vocab.getty.edu/aat/300045685,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://data.europeana.eu/concept/1775; http://vocab.getty.edu/aat/300011029,,/199/item_UDAJ627YZEFETR64JRAUQCD77RQCP2WD,https://www.europeana.eu/item/199/item_UDAJ627YZEFETR64JRAUQCD77RQCP2WD?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fnl00026c04&type=IMAGE,N/A,portable stove,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,"Rechaud, Silber, Teekanne, Hopea, Серебро, Prata, prata, Сребро, Sidabras, Sudrabs, Srebro, Argent, théière, argent, poêlons de table, Ezüst, Striebro, Srebro, Airgead, Argent, Άργυρος, Silver, silver (metal), chafing dishes, teapots, Argento, argento, plata (metal), escalfeta, Plata, teteras, Hõbe, Zilar, Stříbro, Srebro, Argint, Sølv, schotelwarmers, theepotten",portable stove,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Goldschmiedekunst, goldsmith’s art",16/04/2019 00:00:00,31/01/2022 00:00:00,Teekessel mit Rechaud,"Teekessel mit Rechaud, Tea boiler with Rechaud","http://vocab.getty.edu/aat/300043022, http://vocab.getty.edu/aat/300196416",No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,bemalt (Material/Technik); http://vocab.getty.edu/aat/300010662; http://data.europeana.eu/concept/1757,,/199/item_VT2KE6ZI362YNPTTY7NAJ6WLF3DBJMXC,https://www.europeana.eu/item/199/item_VT2KE6ZI362YNPTTY7NAJ6WLF3DBJMXC?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Ffm1903251&type=IMAGE,N/A,ceramic,German Documentation Center for Art History - Marburg Picture Index,,German Digital Library,"Keramik, Posliini, Keraami, Фарфор, Керамика, Porcelana, Cerâmica, porcelana (material), Порцелан, Керамика, Porcelianas, Keramika, Porcelāns, Keramika, Porculan, Keramika, porcelaine (matériau), Porcelaine, Céramique, cruches, jugs (vessels), jarra, kruiken",ceramic,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Fluss, Ornamente in Form von Muscheln, Tiere, Keramik,  http://data.europeana.eu/concept/31, River, Animals, ceramic",31/01/2022 00:00:00,31/01/2022 00:00:00,Teekanne mit einem Tierkopf als Ausgießer,Teekanne mit einem Tierkopf als Ausgießer,http://vocab.getty.edu/aat/300045685,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,http://vocab.getty.edu/aat/300010979,,/199/item_Y5LZSMXIPVLYYQNMALD7RNXISSSAKKZX,https://www.europeana.eu/item/199/item_Y5LZSMXIPVLYYQNMALD7RNXISSSAKKZX?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fwww.bildindex.de%2Fbilder%2Fd%2Fmi02107e11&type=IMAGE,N/A,teapot,German Documentation Center for Art History - Marburg Picture Index,Marburg,German Digital Library,"Angewandte Kunst, Teekanne, Arte aplicada, Приложно изкуство, Taikomoji dailė, Primijenjene umjetnosti, théière, Arts appliqués, potin (pewter), Iparművészet, zh-latn-wadegile: pai la, Úžitkové umenie, Uporabna umetnost, Ealaín fheidhmeach, Arts aplicades, Brukskonst, zh-hant: 白鑞 (錫合金), pewter (tin alloy), teapots, Applied arts, zh-latn-pinyin-x-hanyu: bái là, Arti applicate, peltre, Artes aplicadas, teteras, Užité umění, zh-latn-pinyin-x-notone: bai la, Sztuka użytkowa, Brugskunst, Toegepaste kunst, tinwerk, theepotten",Fachschule für angewandte Kunst,In Copyright,,N/A,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,"Angewandte Kunst,  http://data.europeana.eu/concept/195, Applied art",31/01/2022 00:00:00,31/01/2022 00:00:00,Teekanne,"Teekanne, Teapot",http://vocab.getty.edu/aat/300043022,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/1230/item_44BOONPZYAYMX4BC5V5NYO5L7QLH5OPG,https://www.europeana.eu/item/1230/item_44BOONPZYAYMX4BC5V5NYO5L7QLH5OPG?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2F3d.dsm.museum%2Fmodels%2Fndl%2FI-04475_88_Pos.1%2F%2Fthumbnail.jpg&type=3D,N/A,,German Maritime Museum. Collection,,German Digital Library,N/A,,In Copyright,,Dieses und weitere 3D-Modelle sind über folgenden Permalink abrufbar: https://3d.dsm.museum/models/ndl/,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,Geschirr,16/09/2024 00:00:00,16/09/2024 00:00:00,Königliche Porzellanmanufaktur Hohenzollern Teekanne,Königliche Porzellanmanufaktur Hohenzollern Teekanne,Teekanne,,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,,,/1230/item_LGMAK7RO33R3R7JDFDR5MB5L7GHATVR3,https://www.europeana.eu/item/1230/item_LGMAK7RO33R3R7JDFDR5MB5L7GHATVR3?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=https%3A%2F%2F3d.dsm.museum%2Fmodels%2Fndl%2FI-27947_05_Pos._%2F%2Fthumbnail.jpg&type=3D,N/A,,German Maritime Museum. Collection,,German Digital Library,N/A,,In Copyright,,Dieses und weitere 3D-Modelle sind über folgenden Permalink abrufbar: https://3d.dsm.museum/models/ndl/,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,Geschirr,16/09/2024 00:00:00,16/09/2024 00:00:00,Bauscher Weiden Teekanne,Bauscher Weiden Teekanne,Teekanne,,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,Porzellan (Material/Technik),,/669/item_2CLE57PFKQPR7KB3LSZBIEKGIKI2UA3N,https://www.europeana.eu/item/669/item_2CLE57PFKQPR7KB3LSZBIEKGIKI2UA3N?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fskd-online-collection.skd.museum%2Fimagescreate%2Fimage%3Fid%3D124511%26type%3Dgross&type=IMAGE,N/A,,Staatliche Kunstsammlungen Dresden,"Meißen (Herstellung),   Dresden",German Digital Library,N/A,,In Copyright,,N/A,,0,,0,,0,,0,"H. mit Deckel: 8,9 cm, H. ohne Deckel: 6,7 cm, B. 14,6 cm, T. 8,5 cm, B. Fuß: 7,1 cm, T. Fuß: 5,9 cm",0,0,0,0,0,0,0,0,"Blumen, Blütenzweig, Felsen, Kanne, Knospe, Ornament, Teekanne",21/04/2022 00:00:00,12/04/2024 00:00:00,Teekanne,Teekanne,Kanne,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,Böttgersteinzeug (Material/Technik); poliert (Material/Technik),,/669/item_2CZMQDIWAYWA55ELLNXJDKWGO5IN5EVL,https://www.europeana.eu/item/669/item_2CZMQDIWAYWA55ELLNXJDKWGO5IN5EVL?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fskd-online-collection.skd.museum%2Fimagescreate%2Fimage%3Fid%3D132917%26type%3Dgross&type=IMAGE,N/A,,Staatliche Kunstsammlungen Dresden,"Meißen (Herstellung),   Dresden",German Digital Library,N/A,,In Copyright,,N/A,,0,,0,,0,,0,"H. mit Deckel: 9,3 cm, H. ohne Deckel: 9,0 cm, B. 15,8 cm, T. 10,8 cm, D. Fuß: 6,7 cm",0,0,0,0,0,0,0,0,"Böttgersteinzeug, Facettenschliff, Kanne, Tee",21/04/2022 00:00:00,12/04/2024 00:00:00,Teekanne,Teekanne,Kanne,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
,,0,0,0,0,0,,-,Germany,No Info,,Böttgersteinzeug (Material/Technik),,/669/item_2IZV4NGIWAZLE7CNKAI6UB2GFB7HHCXQ,https://www.europeana.eu/item/669/item_2IZV4NGIWAZLE7CNKAI6UB2GFB7HHCXQ?utm_source=api&utm_medium=api&utm_campaign=reeditaccif,,https://api.europeana.eu/thumbnail/v2/url.json?uri=http%3A%2F%2Fskd-online-collection.skd.museum%2Fimagescreate%2Fimage%3Fid%3D120394%26type%3Dgross&type=IMAGE,N/A,,Staatliche Kunstsammlungen Dresden,"Meißen (Herstellung),   Dresden",German Digital Library,N/A,,In Copyright,,N/A,,0,,0,,0,,0,"H. ohne Deckel: 8,5 cm, B. 14,0 cm, T. 9,4 cm, D. Fuß: 5,3 cm",0,0,0,0,0,0,0,0,"Böttgersteinzeug, Kanne",21/04/2022 00:00:00,12/04/2024 00:00:00,Teekanne,Teekanne,Kanne,No date available,,-693961,-693961,0,0,0,0,0,0,0,0,0
